City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Isla Mujeres,MX,2021-10-12 21:44:24,21.2311,-86.731,87.17,69,5,9.53,clear sky
526,Gonc,HU,2021-10-12 21:44:24,48.4667,21.2833,46.15,71,100,3.15,overcast clouds
527,Phuket,TH,2021-10-12 21:44:25,8.0,98.25,85.08,83,20,11.5,few clouds
528,Srednekolymsk,RU,2021-10-12 21:44:25,67.45,153.6833,12.58,92,100,1.12,overcast clouds
529,Manzhouli,CN,2021-10-12 21:44:26,49.6,117.4333,43.57,49,100,4.43,overcast clouds
530,Srivardhan,IN,2021-10-12 21:44:26,18.0333,73.0167,78.55,85,74,5.66,broken clouds
531,Pareora,NZ,2021-10-12 21:44:26,-44.4871,171.2132,49.17,44,100,24.81,overcast clouds
532,Waingapu,ID,2021-10-12 21:44:27,-9.6567,120.2641,76.75,59,52,2.86,broken clouds
533,Gravdal,NO,2021-10-12 21:44:27,68.1214,13.5031,43.36,64,98,10.76,overcast clouds
534,Esperance,AU,2021-10-12 21:44:27,-33.8667,121.9,53.44,71,83,22.59,broken clouds
535,Taiping,MY,2021-10-12 21:44:28,4.85,100.7333,79.0,88,100,1.41,overcast clouds
536,Pierre,US,2021-10-12 21:40:27,44.3683,-100.351,56.28,70,90,3.0,overcast clouds
537,Rocha,UY,2021-10-12 21:53:07,-34.4833,-54.3333,61.5,95,68,6.85,broken clouds
538,Snezhnogorsk,RU,2021-10-12 21:44:28,69.1933,33.2531,37.18,91,99,13.76,overcast clouds
539,Rolla,US,2021-10-12 21:44:29,37.9514,-91.7713,78.51,34,1,1.01,clear sky
540,Palu,ID,2021-10-12 21:44:29,-0.8917,119.8707,76.71,95,96,3.02,overcast clouds
541,Krasnyy Oktyabr,RU,2021-10-12 21:44:29,56.1167,38.8833,42.35,74,99,5.19,overcast clouds
542,Umm Lajj,SA,2021-10-12 21:44:30,25.0213,37.2685,89.55,35,0,5.79,clear sky
543,Harper,LR,2021-10-12 21:53:08,4.375,-7.7169,77.54,89,59,7.23,broken clouds
544,Mikkeli,FI,2021-10-12 21:44:30,61.6886,27.2723,43.14,100,99,0.0,fog
545,Gat,IL,2021-10-12 21:44:31,31.61,34.7642,80.4,58,100,9.06,overcast clouds
546,Carutapera,BR,2021-10-12 21:44:31,-1.195,-46.02,80.42,73,6,11.74,clear sky
547,Myatlevo,RU,2021-10-12 21:44:31,54.8969,35.6762,48.15,72,100,5.77,overcast clouds
548,Arona,ES,2021-10-12 21:44:32,28.0996,-16.681,66.7,65,75,10.36,broken clouds
549,Denpasar,ID,2021-10-12 21:44:32,-8.65,115.2167,74.71,88,20,1.14,few clouds
550,Bacolod,PH,2021-10-12 21:40:15,10.6667,122.95,78.35,88,99,9.08,overcast clouds
551,Jalu,LY,2021-10-12 21:44:33,29.0331,21.5482,72.27,59,94,11.43,overcast clouds
552,Valdosta,US,2021-10-12 21:44:33,30.8327,-83.2785,84.11,62,1,8.05,clear sky
553,Laguna,US,2021-10-12 21:43:10,38.421,-121.4238,73.06,18,1,8.01,clear sky
554,Lesnoy,RU,2021-10-12 21:44:33,57.6198,63.0784,41.65,86,100,6.04,overcast clouds
555,Cururupu,BR,2021-10-12 21:44:34,-1.8283,-44.8683,78.55,77,7,5.66,clear sky
556,Svolvaer,NO,2021-10-12 21:44:34,68.2342,14.5683,43.5,73,99,6.53,overcast clouds
557,Brae,GB,2021-10-12 21:44:35,60.3964,-1.353,48.11,80,100,10.02,overcast clouds
558,Kruisfontein,ZA,2021-10-12 21:50:31,-34.0033,24.7314,57.88,85,100,0.29,overcast clouds
559,Mwinilunga,ZM,2021-10-12 21:44:35,-11.7358,24.4293,66.45,43,23,4.63,few clouds
560,Flinders,AU,2021-10-12 21:53:11,-34.5833,150.8552,59.2,82,100,6.42,overcast clouds
561,Kozhva,RU,2021-10-12 21:44:35,65.1073,57.0459,37.22,92,100,7.7,overcast clouds
562,Kirovsk,UA,2021-10-12 21:44:36,48.6375,38.6428,50.07,90,35,5.95,scattered clouds
563,Tiznit,MA,2021-10-12 21:44:36,29.5833,-9.5,60.84,88,7,2.06,clear sky
564,Kapuskasing,CA,2021-10-12 21:44:37,49.4169,-82.4331,59.09,94,90,5.75,heavy intensity rain
565,Kaduqli,SD,2021-10-12 21:44:37,11.0167,29.7167,72.55,93,100,4.56,overcast clouds
566,Husavik,IS,2021-10-12 21:53:12,66.0449,-17.3389,33.71,95,100,6.06,overcast clouds
567,Qax,AZ,2021-10-12 21:44:38,41.4225,46.9242,54.79,67,80,2.59,broken clouds
568,Verkhnetulomskiy,RU,2021-10-12 21:44:38,68.6073,31.7962,37.53,94,100,5.95,overcast clouds
569,Dosso,NE,2021-10-12 21:44:39,13.049,3.1937,88.9,24,32,7.31,scattered clouds
570,Yzeure,FR,2021-10-12 21:44:39,46.5644,3.355,54.1,80,46,2.35,scattered clouds
571,Kalabo,ZM,2021-10-12 21:44:40,-14.97,22.6814,73.89,25,0,8.77,clear sky
572,York,US,2021-10-12 21:44:40,40.1254,-77.0,67.44,85,94,2.48,overcast clouds
573,Rameshki,RU,2021-10-12 21:44:40,57.3439,36.0453,43.47,80,100,4.92,overcast clouds
574,Vilcun,CL,2021-10-12 21:44:41,-38.65,-72.2333,59.74,67,15,6.85,few clouds
575,Kariba,ZW,2021-10-12 21:44:41,-16.5167,28.8,70.68,50,0,4.03,clear sky
576,Coatzintla,MX,2021-10-12 21:44:42,20.4833,-97.45,93.78,62,40,6.91,scattered clouds
